priors,school,violations,age,timeserved,alcohol,drugs,release,married,degree,gender,type,property,person,recid
0,11,0,26.41666667,2,0,0,1,0,1,1,2,1,0,1
0,11,0,43.83333333,2,0,0,1,1,1,1,2,1,0,0
1,10,0,22.25,0.666666667,0,0,1,0,0,1,0,0,0,0
0,8,1,36.08333333,7.416666667,0,0,1,0,1,1,1,0,1,0
2,9,5,28.75,9.333333333,0,0,0,0,1,1,2,1,0,1
1,11,0,20,0.666666667,0,0,1,0,1,1,2,1,0,1
3,6,0,45.08333333,0.25,1,0,1,1,0,1,0,0,0,1
0,10,5,18.16666667,0.666666667,0,0,0,0,0,1,0,0,0,1
1,9,0,32.66666667,0.666666667,0,0,0,0,1,1,0,0,0,0
1,9,1,20.08333333,0.75,0,0,1,0,0,1,0,0,0,1
1,7,1,28.08333333,1,1,0,0,0,0,1,0,0,0,1
8,9,0,43.66666667,0.833333333,1,0,0,0,0,1,0,0,0,0
0,12,7,30.41666667,2.916666667,0,1,1,1,1,1,2,1,0,1
1,6,23,23.58333333,4.083333333,0,0,1,0,1,1,2,1,0,1
3,11,5,30.16666667,5.666666667,0,1,1,1,1,1,2,1,0,1
0,11,4,24,3.833333333,0,0,1,1,1,1,2,1,0,0
1,6,6,25.33333333,0.833333333,0,0,0,1,0,1,2,1,0,0
1,12,0,32.5,0.333333333,1,0,1,0,0,1,0,0,0,0
2,10,0,23.16666667,0.333333333,1,1,1,0,0,1,2,1,0,1
3,10,2,20.58333333,0.583333333,1,0,1,0,0,1,2,1,0,1
0,8,0,19.25,0.583333333,1,0,1,0,0,0,2,1,0,1
0,9,2,24.41666667,5.083333333,0,0,1,0,1,1,0,0,0,0
0,7,0,19.33333333,1.25,1,1,1,0,1,1,2,1,0,0
0,11,1,35,0.583333333,1,0,1,0,0,1,0,0,0,0
0,8,0,23.41666667,2.416666667,1,0,0,0,0,1,0,0,0,1
0,12,0,26.91666667,1.166666667,1,0,1,0,1,1,1,0,1,0
0,9,0,23.16666667,0.5,0,1,1,1,0,0,0,0,0,0
0,8,1,17.16666667,0.833333333,0,0,1,0,1,1,2,1,0,1
0,9,1,22.41666667,0.416666667,1,1,1,0,0,1,0,0,0,0
0,8,1,18.83333333,0.5,0,0,1,0,0,1,2,1,0,1
18,7,0,43.75,0.5,0,0,1,0,0,1,2,1,0,1
1,9,0,30.41666667,1.916666667,0,0,0,1,0,1,0,0,0,0
0,12,7,19.91666667,5.25,0,0,1,0,1,1,2,1,0,1
2,8,0,24,2.833333333,0,0,1,1,0,1,0,0,0,0
1,11,0,19.75,0.25,1,1,0,0,1,1,1,0,1,0
0,12,0,37.33333333,0.833333333,0,1,1,1,1,1,2,1,0,0
10,4,0,50.66666667,0.5,1,0,1,0,0,1,2,1,0,1
0,8,0,20.16666667,1.666666667,0,0,1,1,1,0,0,0,0,0
0,10,2,20.41666667,2.916666667,0,0,1,1,1,1,2,1,0,1
0,11,0,32.5,0.166666667,1,0,1,0,0,1,2,1,0,0
0,9,0,21.83333333,1.916666667,0,0,1,0,1,1,2,1,0,1
0,11,2,21.41666667,1.166666667,0,1,1,0,1,1,2,1,0,0
0,9,6,23,3.333333333,0,1,1,0,0,1,0,0,0,0
0,12,2,27.75,2.416666667,0,0,1,1,1,1,0,0,0,0
1,9,0,51.5,0.916666667,1,0,1,0,0,1,2,1,0,0
0,8,2,20.16666667,1.25,0,0,1,0,1,1,2,1,0,0
0,9,0,18.41666667,0.75,1,1,1,0,1,0,2,1,0,0
2,9,2,27.75,1.833333333,1,0,1,1,1,1,0,0,0,1
7,6,2,31.41666667,2.083333333,1,0,0,0,0,1,2,1,0,1
0,8,0,23.5,0.25,0,0,1,0,1,1,0,0,0,0
2,11,0,25.16666667,0.416666667,0,0,0,0,0,1,2,1,0,1
1,7,5,17.83333333,2.333333333,0,0,1,0,0,1,2,1,0,1
0,11,2,24.41666667,1.666666667,0,0,1,1,1,1,2,1,0,1
0,9,4,23.25,1.5,0,0,1,0,0,1,0,0,0,0
1,13,0,35.5,1.5,0,0,1,0,1,0,2,1,0,0
8,6,2,48.91666667,1.75,0,0,1,0,1,1,2,1,0,1
0,12,1,28.33333333,4.833333333,0,0,1,1,1,1,1,0,1,0
1,10,2,21,1.666666667,1,1,1,0,1,1,2,1,0,0
0,12,0,25,1.666666667,0,0,1,0,1,1,1,0,1,0
0,8,0,18.33333333,2,0,0,1,0,0,1,0,0,0,1
1,10,6,25.58333333,2.75,0,0,1,0,1,1,2,1,0,0
0,12,0,22.25,0.5,1,1,1,0,1,1,2,1,0,0
5,11,1,40.91666667,0.583333333,0,0,1,0,1,1,1,0,1,0
0,14,1,29.16666667,1.416666667,0,0,1,0,1,1,1,0,1,0
0,12,0,50.25,0.75,1,0,1,1,0,1,1,0,1,0
0,9,0,22.25,0.416666667,1,0,1,0,0,1,2,1,0,0
1,13,1,59.83333333,1,1,0,1,1,0,1,0,0,0,0
3,12,3,32.41666667,4.75,1,1,1,0,1,1,2,1,0,1
4,10,0,40.16666667,0.166666667,1,0,1,0,0,1,0,0,0,0
1,12,6,23.91666667,0.666666667,0,0,1,1,0,1,1,0,1,1
0,8,2,17.66666667,1.083333333,0,0,1,0,1,1,2,1,0,1
2,10,0,28.41666667,0.833333333,0,0,1,1,1,1,2,1,0,0
0,8,1,18.58333333,4.916666667,1,1,1,0,1,1,2,1,0,1
1,12,0,22,1.25,1,1,0,0,0,1,2,1,0,0
0,9,0,38.41666667,0.5,0,0,0,0,1,0,1,0,1,0
0,9,0,16.66666667,0.25,0,0,1,0,1,1,2,1,0,0
1,9,1,31.75,1.25,1,0,1,0,1,1,2,1,0,0
2,4,0,67.33333333,0.5,1,0,1,0,0,1,1,0,1,0
0,12,0,24.58333333,0.416666667,1,1,0,0,0,1,0,0,0,0
0,8,1,17.08333333,0.75,0,0,1,0,1,0,2,1,0,0
1,8,0,23.83333333,2.416666667,1,1,1,1,1,1,2,1,0,1
0,7,0,20.91666667,0.666666667,1,0,1,0,1,1,2,1,0,0
1,8,0,20.58333333,0.583333333,1,0,0,0,1,1,2,1,0,0
0,9,0,26.5,0.416666667,0,1,1,0,1,1,2,1,0,0
0,8,0,21.5,2,0,0,1,0,1,1,2,1,0,0
0,11,1,27.16666667,2.166666667,0,0,1,1,1,1,2,1,0,1
2,12,0,42.5,1.5,1,0,0,0,0,1,0,0,0,0
3,7,0,56.33333333,3,0,0,1,0,1,1,1,0,1,0
0,12,0,28.58333333,0.5,0,0,1,1,0,1,0,0,0,0
4,12,2,41.41666667,1.166666667,0,0,0,1,1,1,2,1,0,1
5,5,6,26.83333333,3.416666667,1,0,0,0,1,1,2,1,0,0
0,10,1,19.91666667,1.5,0,0,1,0,0,1,0,0,0,0
0,12,1,23.41666667,0.166666667,0,0,1,0,0,1,2,1,0,1
1,11,8,23.75,3.166666667,0,0,0,1,0,1,0,0,0,1
5,7,0,58.08333333,1.083333333,1,0,1,0,0,1,0,0,0,0
0,12,2,29.25,4.75,0,0,1,1,1,1,2,1,0,1
0,10,0,21.5,1.166666667,0,0,1,0,1,1,2,1,0,1
9,10,1,43.91666667,0.333333333,1,0,1,0,0,1,2,1,0,0
5,8,1,34.25,0.5,1,0,1,0,0,1,0,0,0,1
8,4,0,63.83333333,6.75,0,0,1,0,1,1,1,0,1,1
1,12,0,45.5,0.583333333,0,0,1,0,0,1,1,0,1,0
0,10,0,25.41666667,1.75,0,0,1,1,1,1,2,1,0,0
0,7,0,21.08333333,1.833333333,1,0,1,0,0,1,0,0,0,0
1,9,4,26.5,1.416666667,0,1,1,1,0,1,2,1,0,0
0,10,1,19.08333333,0.416666667,0,0,1,0,0,1,2,1,0,1
14,1,0,49.75,1,1,0,0,0,0,1,0,0,0,1
0,10,0,24.08333333,2.833333333,0,0,1,1,1,1,2,1,0,1
7,5,0,45.33333333,0.833333333,1,0,0,1,0,1,1,0,1,0
0,9,0,20.25,0.333333333,0,0,1,0,1,1,2,1,0,0
0,11,0,19.91666667,0.416666667,0,0,0,0,1,1,2,1,0,0
0,10,3,29.41666667,3.25,0,0,0,0,1,1,0,0,0,0
1,10,2,23.58333333,3.5,0,0,0,0,1,1,2,1,0,0
0,9,0,23.58333333,1.666666667,0,0,1,1,1,1,2,1,0,0
0,3,0,24.08333333,2.25,1,0,1,0,1,1,2,1,0,1
0,11,0,19.25,0.166666667,0,0,1,0,0,1,2,1,0,0
0,3,0,43.33333333,4.583333333,0,1,1,0,1,1,2,1,0,0
1,8,0,22.83333333,0.416666667,0,0,1,0,0,1,2,1,0,1
1,11,0,25.41666667,1.416666667,0,0,1,0,1,1,2,1,0,1
0,10,0,25.75,0.416666667,0,0,0,0,1,1,1,0,1,0
0,8,7,22.66666667,2.583333333,0,1,0,0,0,1,0,0,0,0
0,16,0,24.5,1.083333333,0,0,1,0,1,1,0,0,0,0
3,12,0,35.58333333,0.25,1,0,0,0,0,1,0,0,0,0
1,13,0,32.41666667,4.166666667,0,0,1,0,1,1,2,1,0,1
1,9,0,17.25,0.166666667,0,0,1,0,0,1,2,1,0,0
0,8,2,17.33333333,0.916666667,0,0,1,0,1,1,2,1,0,1
0,9,1,18.08333333,0.5,0,0,1,0,0,1,0,0,0,0
0,10,0,19.25,0.833333333,0,0,1,0,1,1,2,1,0,0
0,8,0,23,0.416666667,1,0,1,1,0,1,0,0,0,0
0,9,1,20.91666667,0.75,1,0,1,0,0,1,2,1,0,0
2,9,0,18.33333333,0.833333333,0,1,1,0,1,1,2,1,0,0
1,8,1,17.83333333,0.833333333,1,1,1,0,1,1,2,1,0,1
0,11,0,29.08333333,0.333333333,1,0,1,0,0,1,0,0,0,1
13,8,0,33.58333333,1,1,0,0,1,0,1,1,0,1,1
0,11,0,37.33333333,0.333333333,1,0,1,0,1,1,1,0,1,1
0,10,1,23.41666667,0.416666667,0,0,0,1,1,1,0,0,0,1
1,10,0,45,0.25,0,0,1,0,0,1,2,1,0,0
0,10,0,21,0.5,0,0,0,0,1,1,1,0,1,0
2,12,0,24.83333333,1.166666667,0,0,1,1,0,1,0,0,0,0
0,8,2,22,2,0,0,1,0,0,1,0,0,0,0
2,9,0,33.41666667,0.5,1,0,1,0,0,1,1,0,1,0
1,9,7,19.25,1.666666667,1,1,1,0,0,1,2,1,0,1
0,11,0,21.83333333,0.833333333,0,0,1,0,0,1,2,1,0,0
1,11,1,25,1.416666667,0,0,0,0,0,0,2,1,0,1
1,10,1,31.91666667,2.083333333,0,0,1,0,1,1,1,0,1,0
0,12,1,26.16666667,5.916666667,0,0,1,1,1,1,2,1,0,1
0,9,0,31.66666667,0.25,1,0,1,0,0,1,0,0,0,0
8,10,9,34.16666667,4.166666667,0,1,0,0,1,1,2,1,0,1
0,14,0,31.58333333,0.416666667,0,0,1,0,0,0,2,1,0,0
0,12,2,20,0.666666667,0,0,1,0,0,1,2,1,0,1
0,11,0,25.16666667,0.666666667,1,0,1,0,0,1,1,0,1,0
1,7,0,27.5,1.583333333,0,0,1,0,0,1,0,0,0,0
0,10,0,17.16666667,0.166666667,0,0,1,0,0,1,0,0,0,0
0,12,0,23.66666667,0.333333333,0,0,1,1,0,1,2,1,0,0
1,8,0,53,4.75,0,0,1,0,0,1,0,0,0,0
6,8,0,32.58333333,0.333333333,1,0,1,0,0,1,2,1,0,0
0,12,0,20.08333333,0.166666667,0,0,1,0,0,1,0,0,0,0
0,9,6,24.5,2.916666667,0,1,1,0,1,1,0,0,0,1
0,8,0,21.58333333,0.5,0,0,1,0,0,1,0,0,0,0
0,12,0,36.58333333,1.166666667,0,0,1,0,1,1,2,1,0,0
1,8,0,23.5,0.416666667,1,0,1,0,0,1,0,0,0,1
0,10,1,30.75,2.166666667,1,0,1,0,0,1,0,0,0,1
0,12,11,21.91666667,1.666666667,1,1,0,0,0,1,0,0,0,0
0,10,8,18.58333333,1.25,0,0,1,0,0,1,2,1,0,0
9,6,2,43.5,5.666666667,0,0,1,0,1,1,1,0,1,0
1,8,0,20.33333333,1.083333333,0,0,1,0,1,1,2,1,0,1
1,9,1,23.83333333,0.333333333,0,0,1,0,0,1,0,0,0,1
0,14,0,28,0.666666667,0,0,1,0,0,1,0,0,0,0
0,12,1,20.5,1.583333333,1,1,1,0,0,1,0,0,0,0
1,12,1,23.91666667,0.5,0,1,1,0,0,0,0,0,0,1
3,6,1,31.33333333,1.416666667,0,0,1,1,1,1,2,1,0,0
6,2,0,61.83333333,0.833333333,0,0,1,0,0,1,1,0,1,0
0,10,0,25.75,2.416666667,0,0,1,0,1,1,1,0,1,1
0,7,1,20.33333333,1.666666667,0,0,0,1,1,1,2,1,0,0
0,8,0,20.91666667,1.416666667,1,0,1,0,1,1,2,1,0,0
0,9,0,44.16666667,2.833333333,0,0,1,0,1,1,1,0,1,1
2,12,0,28.25,0.333333333,0,1,0,0,0,1,1,0,1,0
1,9,1,22,0.416666667,1,0,1,0,0,1,1,0,1,0
0,8,0,18.83333333,0.333333333,0,0,1,1,0,1,2,1,0,1
1,11,1,25.5,3,1,0,1,0,1,1,2,1,0,0
0,12,0,23.5,0.416666667,0,0,1,0,1,1,0,0,0,0
0,9,0,32,0.666666667,1,0,1,1,0,1,0,0,0,0
6,10,1,26.25,1,1,0,1,0,0,1,1,0,1,1
1,12,0,18.83333333,0.916666667,0,0,1,0,1,1,2,1,0,0
0,11,0,25.91666667,0.333333333,1,0,1,1,0,1,2,1,0,0
0,6,0,29.5,0.416666667,1,0,1,0,1,1,2,1,0,0
5,10,2,29.16666667,1,0,0,0,0,1,1,2,1,0,0
8,6,1,35.25,3.5,1,0,1,0,1,1,2,1,0,0
2,12,1,34.16666667,1.916666667,0,1,1,0,0,1,0,0,0,0
5,9,1,33.5,1.333333333,1,1,1,0,0,1,1,0,1,0
0,11,2,21.41666667,2.5,0,0,1,0,1,1,2,1,0,0
4,8,0,32,0.333333333,1,1,1,0,0,1,2,1,0,1
0,12,0,26.08333333,0.25,0,0,1,0,0,1,1,0,1,0
2,9,1,27.83333333,0.75,1,1,1,0,0,1,0,0,0,0
3,9,0,23.91666667,1.25,0,0,1,0,0,1,1,0,1,0
0,9,1,17.91666667,1.166666667,0,0,1,0,1,1,2,1,0,0
1,11,0,31.33333333,5.083333333,1,0,1,0,1,1,2,1,0,1
12,12,4,31.41666667,1.666666667,0,0,1,1,0,1,0,0,0,1
1,9,0,21,0.333333333,0,0,0,0,1,1,2,1,0,1
5,9,0,33.66666667,0.5,1,0,1,1,0,1,0,0,0,0
10,8,1,37.91666667,0.416666667,1,0,0,0,0,1,0,0,0,1
0,12,1,22.16666667,0.833333333,0,0,1,0,1,1,0,0,0,0
3,10,1,25.91666667,3.083333333,0,0,1,1,0,1,0,0,0,1
0,10,2,19.08333333,0.916666667,1,1,1,0,0,1,2,1,0,0
0,10,1,21.25,1.166666667,1,1,1,0,1,1,2,1,0,0
1,9,0,36.08333333,0.333333333,0,0,1,1,0,1,0,0,0,0
0,10,0,19.91666667,0.333333333,1,0,1,0,0,0,1,0,1,0
2,11,0,30.08333333,0.666666667,0,0,1,1,0,1,1,0,1,1
0,8,1,20.08333333,0.5,0,0,0,0,1,1,2,1,0,1
0,8,1,16.75,0.416666667,0,0,1,0,0,1,2,1,0,1
7,6,0,34.25,0.416666667,1,0,0,0,0,1,0,0,0,0
0,7,0,43.25,0.166666667,0,0,1,1,0,1,0,0,0,0
11,12,0,58.33333333,0.416666667,1,0,1,0,0,1,0,0,0,1
0,12,1,30.08333333,1.833333333,0,0,1,0,1,1,2,1,0,1
0,9,0,40.91666667,1.5,0,0,1,0,0,1,0,0,0,0
5,8,1,41.33333333,0.416666667,1,0,0,0,0,1,0,0,0,0
2,11,3,22.91666667,1.666666667,1,1,1,0,1,0,0,0,0,0
7,10,0,40.16666667,0.583333333,0,0,1,0,1,1,2,1,0,1
0,1,0,49,0.166666667,0,0,1,1,0,1,0,0,0,0
2,13,0,47.66666667,0.416666667,0,0,1,0,0,1,2,1,0,0
0,10,5,23,4.416666667,0,0,1,0,1,1,1,0,1,0
0,10,0,18.91666667,0.25,0,0,0,0,1,1,0,0,0,0
11,10,4,35.33333333,3.333333333,0,0,1,1,1,1,2,1,0,1
4,6,2,26.41666667,1.416666667,1,1,0,0,0,1,2,1,0,1
0,11,9,19.91666667,1.833333333,0,0,1,0,0,1,0,0,0,1
0,8,0,17.83333333,0.5,0,0,1,0,0,1,2,1,0,1
0,9,0,20.33333333,1,1,0,1,0,0,1,2,1,0,0
0,9,1,19.83333333,1.333333333,1,0,1,0,0,1,0,0,0,0
0,9,2,29.16666667,1.916666667,0,0,1,1,1,1,0,0,0,0
0,7,0,31.75,0.416666667,0,0,1,1,0,1,1,0,1,0
10,11,0,32.08333333,0.583333333,1,0,0,1,0,1,0,0,0,1
0,10,0,44.58333333,0.833333333,1,0,1,0,0,1,2,1,0,0
0,9,0,37.66666667,1.916666667,0,0,1,0,1,1,2,1,0,0
1,9,1,22.58333333,3.25,0,0,1,0,0,1,2,1,0,1
10,12,1,35.91666667,1.75,1,0,1,0,1,1,1,0,1,0
1,7,1,24.5,0.75,1,1,1,0,0,1,0,0,0,0
0,12,0,20.91666667,0.333333333,0,0,0,0,1,1,2,1,0,0
0,9,0,46.33333333,0.333333333,1,0,1,1,0,1,0,0,0,0
0,11,0,31.58333333,0.833333333,0,1,1,0,0,0,0,0,0,0
2,10,4,19.25,1.25,1,1,1,0,1,1,2,1,0,0
2,4,0,50.41666667,0.25,1,0,0,0,0,1,2,1,0,1
0,7,0,23.33333333,0.333333333,0,0,1,0,0,1,1,0,1,0
1,6,0,39,1.25,1,0,1,0,0,1,0,0,0,0
0,7,0,18.08333333,0.5,0,0,1,0,0,1,2,1,0,0
0,15,15,27.75,5.833333333,0,0,1,0,1,1,2,1,0,0
0,11,2,27.08333333,2.5,1,0,1,0,1,1,2,1,0,0
1,12,0,38.75,1.083333333,1,0,1,1,0,1,1,0,1,1
0,11,0,21.08333333,0.833333333,1,0,1,0,1,1,2,1,0,1
0,9,7,18.83333333,1.166666667,0,0,1,0,0,1,2,1,0,1
0,9,0,20.58333333,0.666666667,1,1,1,0,1,1,1,0,1,1
1,9,2,21.16666667,1,1,0,1,0,0,1,0,0,0,0
5,9,4,39.08333333,4.666666667,0,0,1,1,0,1,0,0,0,1
0,11,0,21.91666667,0.416666667,0,0,1,0,1,1,2,1,0,0
0,8,8,19.33333333,2.833333333,1,1,1,0,1,1,2,1,0,1
3,11,0,32.58333333,0.25,1,0,1,0,0,1,0,0,0,0
0,13,1,24.08333333,1.333333333,1,1,1,0,1,1,2,1,0,0
2,8,3,22,1.416666667,0,0,1,0,0,1,0,0,0,0
11,12,1,39.16666667,5.5,0,0,1,0,1,1,2,1,0,1
0,7,1,17.91666667,0.583333333,1,0,1,0,0,1,0,0,0,0
3,6,0,39.16666667,0.25,0,0,1,1,0,1,0,0,0,0
1,10,0,18.08333333,0.416666667,0,0,1,0,0,1,2,1,0,0
0,10,1,37.75,1.5,0,0,1,1,1,1,2,1,0,0
2,10,7,27.5,1.166666667,1,1,1,0,0,1,0,0,0,1
0,10,12,19.33333333,2,0,0,0,0,0,1,0,0,0,0
2,8,0,24.75,2.083333333,0,0,1,0,0,1,0,0,0,0
3,10,0,29,0.5,0,0,1,0,0,1,0,0,0,0
0,10,0,18.16666667,0.416666667,0,0,1,0,1,1,2,1,0,0
0,9,5,21.75,1.833333333,0,1,1,0,1,1,2,1,0,1
1,10,4,24,3.25,0,1,1,0,0,1,0,0,0,0
1,10,0,37.91666667,0.833333333,0,0,0,0,1,1,2,1,0,0
2,3,0,49.25,0.416666667,0,0,1,1,0,1,0,0,0,0
0,10,0,45.5,0.25,1,0,1,1,1,1,1,0,1,0
0,11,0,41,0.333333333,0,0,1,1,0,1,0,0,0,0
0,4,0,28.91666667,2.916666667,0,1,1,0,0,1,0,0,0,0
1,9,0,27.91666667,0.416666667,1,0,1,0,0,1,0,0,0,1
2,9,5,24.33333333,5.833333333,0,0,1,0,1,1,2,1,0,0
0,11,1,26.41666667,0.416666667,0,0,0,1,1,1,0,0,0,0
0,8,1,19.75,0.416666667,1,0,1,0,0,1,0,0,0,1
0,10,0,18.91666667,0.333333333,0,0,0,0,1,0,0,0,0,0
0,10,26,23.66666667,4,0,0,1,0,1,1,2,1,0,0
4,9,2,29.16666667,3.166666667,0,0,0,1,0,1,0,0,0,0
0,12,0,21.16666667,0.25,0,0,1,0,1,1,2,1,0,0
0,13,1,26.58333333,1.083333333,0,0,1,1,1,1,0,0,0,0
9,8,0,43.5,0.833333333,0,0,0,0,0,1,0,0,0,1
1,6,0,49.83333333,0.333333333,1,0,1,1,0,1,1,0,1,0
1,8,2,19.66666667,2.75,0,1,1,0,1,1,2,1,0,1
0,12,0,18.08333333,0.5,0,0,1,0,0,1,2,1,0,0
0,9,0,22.25,1.5,1,1,1,0,1,1,2,1,0,1
1,12,0,29.16666667,3.833333333,0,0,1,1,1,1,2,1,0,0
1,10,0,32.16666667,0.666666667,1,0,1,0,0,1,0,0,0,0
0,9,0,19.66666667,0.5,1,1,0,0,1,1,2,1,0,1
2,10,2,24.5,2.5,0,0,1,0,1,1,2,1,0,0
0,11,1,35.08333333,3.416666667,0,0,1,1,1,1,1,0,1,0
0,14,1,30.58333333,0.75,0,0,1,0,0,1,0,0,0,0
3,8,0,30.16666667,1.166666667,1,1,1,1,0,1,0,0,0,0
2,6,0,43.08333333,3.916666667,0,0,0,0,1,1,1,0,1,0
3,11,0,23,0.666666667,0,0,1,0,0,1,1,0,1,1
0,12,0,42,0.25,1,0,1,0,0,1,0,0,0,0
8,11,2,37.41666667,0.916666667,1,0,0,1,0,1,0,0,0,1
0,10,1,16.91666667,0.416666667,0,0,1,0,0,1,2,1,0,0
1,9,3,28.08333333,0.416666667,0,0,0,0,1,1,2,1,0,1
0,10,0,19.41666667,0.5,0,0,1,0,0,1,2,1,0,0
2,14,1,28.66666667,0.75,1,1,1,0,1,1,2,1,0,0
1,4,0,41.25,4.083333333,1,0,1,0,1,1,1,0,1,1
3,10,0,44.83333333,0.25,0,0,1,0,0,1,0,0,0,0
0,8,5,18.91666667,1,0,0,1,0,1,1,2,1,0,1
0,7,7,26.16666667,6.083333333,0,0,1,0,1,1,2,1,0,0
0,9,0,17.83333333,1.333333333,0,0,1,0,1,1,2,1,0,1
0,8,1,31.25,0.75,0,0,1,0,0,1,0,0,0,0
0,8,1,21.16666667,0.916666667,0,0,1,0,1,1,2,1,0,1
0,9,3,23,1.333333333,0,1,1,0,1,1,0,0,0,1
10,6,0,44.5,0.333333333,1,0,0,0,0,1,0,0,0,1
0,12,0,21.75,0.333333333,0,0,1,0,1,1,0,0,0,0
0,10,0,44.58333333,0.583333333,0,0,1,0,1,1,2,1,0,0
3,3,0,44,0.333333333,1,0,0,1,0,1,0,0,0,0
0,10,0,22.75,4.5,0,0,1,0,1,1,2,1,0,1
3,11,3,24.83333333,2.916666667,1,0,0,1,0,1,0,0,0,1
0,10,7,21.75,2.083333333,0,1,1,0,0,1,0,0,0,1
0,11,0,19.58333333,0.916666667,0,0,1,0,1,1,2,1,0,1
0,12,1,29.25,0.5,0,0,1,0,0,1,2,1,0,1
0,10,0,19.91666667,0.916666667,1,0,1,0,0,1,0,0,0,0
0,10,0,30.75,1,1,0,1,1,1,1,2,1,0,0
1,13,0,35.5,0.333333333,1,0,1,0,0,1,0,0,0,0
3,9,0,26.41666667,1,0,1,1,0,1,1,2,1,0,1
0,11,0,19.66666667,0.75,1,0,0,0,0,1,2,1,0,1
0,10,0,21.58333333,0.333333333,0,0,0,0,1,1,1,0,1,0
1,10,5,21.91666667,2.5,1,1,1,0,1,1,2,1,0,1
0,9,0,22.5,0.333333333,0,0,0,0,1,1,2,1,0,0
1,12,2,31.83333333,1.25,1,0,1,0,0,1,1,0,1,0
0,12,4,22.83333333,1.416666667,0,1,1,0,0,1,0,0,0,1
0,10,0,48,0.166666667,1,0,1,1,0,1,0,0,0,1
2,12,2,22.58333333,1,0,0,0,0,0,1,2,1,0,1
0,10,0,19,0.416666667,1,0,1,0,0,1,2,1,0,1
0,12,0,29.16666667,1.416666667,0,0,1,0,1,1,2,1,0,0
0,9,1,24,0.75,1,1,1,0,0,1,2,1,0,0
0,12,2,25.25,2.166666667,0,0,1,1,0,1,0,0,0,0
1,9,1,18.33333333,0.583333333,1,0,1,0,0,1,2,1,0,0
3,12,0,47.83333333,0.916666667,1,0,1,0,0,1,2,1,0,0
1,9,5,23.41666667,3.416666667,0,0,1,0,0,1,0,0,0,0
2,12,1,23.58333333,2.083333333,1,0,1,0,1,1,1,0,1,0
0,12,0,29.58333333,0.75,0,1,1,1,1,1,1,0,1,0
0,12,4,21.33333333,0.833333333,1,1,1,1,0,1,2,1,0,0
5,6,0,46.66666667,0.75,1,0,1,0,0,1,0,0,0,0
6,12,14,31.25,4.583333333,0,0,1,0,1,1,2,1,0,0
2,9,1,20.08333333,1.583333333,0,0,0,0,0,1,0,0,0,0
4,10,0,26.25,0.25,1,0,1,0,0,1,2,1,0,1
0,8,0,25.83333333,5,0,0,1,0,0,1,0,0,0,0
0,11,0,19.91666667,1.083333333,0,0,1,0,1,1,0,0,0,0
2,14,0,37.16666667,0.416666667,0,0,1,1,0,1,1,0,1,0
2,7,0,53.91666667,3,0,1,1,0,0,0,0,0,0,0
1,9,0,22.58333333,0.5,1,0,1,0,0,1,1,0,1,1
2,8,2,24,2,0,0,1,0,1,1,0,0,0,0
0,10,0,26.75,0.25,1,0,1,1,0,1,0,0,0,1
0,6,7,29.75,2.083333333,1,0,1,0,1,1,2,1,0,1
1,3,12,22.25,2.583333333,0,1,0,0,1,1,0,0,0,0
0,10,0,28,0.25,0,0,1,0,0,1,0,0,0,0
1,9,0,23.16666667,5.083333333,0,0,0,0,1,1,2,1,0,0
1,11,8,24.91666667,5,0,0,1,0,1,1,2,1,0,0
2,6,0,25.91666667,2.333333333,0,0,1,0,1,1,2,1,0,0
0,12,0,41.41666667,0.333333333,1,0,1,0,0,1,0,0,0,0
0,12,0,27.16666667,0.666666667,1,1,1,0,0,1,1,0,1,1
0,9,0,27,1.666666667,0,0,1,0,1,0,1,0,1,0
0,9,0,24.66666667,0.416666667,1,0,1,0,0,1,2,1,0,0
0,9,0,18.25,0.5,1,1,1,0,0,1,2,1,0,1
0,10,0,22,0.833333333,1,0,1,0,0,1,0,0,0,0
0,12,0,22.25,1.833333333,0,1,1,0,1,1,2,1,0,0
0,9,3,18.5,2.25,0,0,1,0,0,1,0,0,0,0
0,10,1,24,0.583333333,0,1,1,0,0,1,2,1,0,0
0,10,0,31.16666667,0.416666667,0,0,1,0,0,1,0,0,0,1
8,9,18,29.66666667,5.25,0,0,0,0,1,1,1,0,1,1
1,11,2,22.66666667,1.916666667,1,1,1,0,0,1,0,0,0,1
0,11,5,25,2.583333333,0,0,1,0,1,1,2,1,0,1
0,10,0,25.41666667,1.416666667,0,0,1,1,0,1,0,0,0,1
1,10,0,23.33333333,0.583333333,1,1,1,1,1,1,0,0,0,0
1,9,0,40.41666667,0.583333333,1,0,1,1,0,1,0,0,0,1
4,6,2,42.25,5.666666667,0,0,1,1,1,1,2,1,0,0
0,10,0,43.08333333,0.5,0,0,0,0,0,1,0,0,0,1
0,12,0,20.91666667,0.833333333,0,0,1,0,1,1,2,1,0,0
1,10,5,26.66666667,2.666666667,0,1,1,1,1,1,2,1,0,0
4,8,0,33,0.333333333,1,0,1,0,0,1,0,0,0,0
0,12,0,23.91666667,0.666666667,0,0,1,0,0,1,0,0,0,0
2,7,0,39.66666667,0.833333333,1,0,1,0,0,1,0,0,0,0
0,9,0,20.5,0.333333333,0,0,1,1,0,1,2,1,0,0
0,11,2,24.41666667,3.166666667,0,0,1,0,1,1,2,1,0,0
0,9,3,21.5,1.833333333,1,1,1,0,0,1,0,0,0,1
